2023/01/18;12:12:11;27.94;38.00;100.00
2023/01/18;12:12:12;27.94;38.00;100.00
2023/01/18;12:12:14;28.06;38.00;100.00
2023/01/18;12:12:15;28.06;38.00;100.00
2023/01/18;12:12:17;28.25;38.00;100.00
2023/01/18;12:12:18;28.25;38.00;100.00
2023/01/18;12:12:19;28.38;38.00;100.00
2023/01/18;12:12:21;28.38;38.00;100.00
2023/01/18;12:12:22;28.62;38.00;100.00
2023/01/18;12:12:24;28.62;38.00;100.00
2023/01/18;12:12:25;28.81;38.00;100.00
2023/01/18;12:12:26;28.81;38.00;100.00
2023/01/18;12:12:28;29.00;38.00;100.00
2023/01/18;12:12:29;29.25;38.00;100.00
2023/01/18;12:12:31;29.25;38.00;100.00
2023/01/18;12:12:32;29.50;46.00;100.00
2023/01/18;12:12:33;29.50;46.00;100.00
2023/01/18;12:12:35;29.75;46.00;100.00
2023/01/18;12:12:36;29.75;46.00;100.00
2023/01/18;12:12:38;30.06;46.00;100.00
2023/01/18;12:12:39;30.06;46.00;100.00
2023/01/18;12:12:40;30.31;46.00;100.00
2023/01/18;12:12:42;30.31;46.00;100.00
2023/01/18;12:12:43;30.69;46.00;100.00
2023/01/18;12:12:45;30.69;46.00;100.00
2023/01/18;12:12:46;31.00;46.00;100.00
2023/01/18;12:12:51;31.69;46.00;100.00
2023/01/18;12:12:52;31.69;46.00;100.00
2023/01/18;12:12:53;32.06;46.00;100.00
2023/01/18;12:12:55;32.06;46.00;100.00
2023/01/18;12:12:56;32.50;46.00;100.00
2023/01/18;12:12:58;32.50;46.00;100.00
2023/01/18;12:12:59;32.88;46.00;100.00
2023/01/18;12:13:00;32.88;46.00;100.00
2023/01/18;12:13:02;33.31;46.00;100.00
2023/01/18;12:13:03;33.75;46.00;100.00
2023/01/18;12:13:05;33.75;46.00;100.00
2023/01/18;12:13:06;34.19;46.00;100.00
2023/01/18;12:13:07;34.19;46.00;100.00
2023/01/18;12:13:09;34.69;46.00;100.00
2023/01/18;12:13:10;34.69;46.00;100.00
2023/01/18;12:13:12;35.19;46.00;100.00
2023/01/18;12:13:13;35.19;46.00;100.00
2023/01/18;12:13:14;35.62;46.00;100.00
2023/01/18;12:13:16;35.62;46.00;100.00
2023/01/18;12:13:17;36.19;46.00;89.38
2023/01/18;12:13:19;36.19;46.00;100.00
2023/01/18;12:13:20;36.69;46.00;99.38
2023/01/18;12:13:21;36.69;46.00;100.00
2023/01/18;12:13:23;37.19;46.00;84.38
2023/01/18;12:13:24;37.19;46.00;100.00
2023/01/18;12:13:26;37.69;46.00;69.38
2023/01/18;12:13:27;38.25;46.00;27.50
2023/01/18;12:13:28;38.25;46.00;100.00
2023/01/18;12:13:30;38.81;46.00;10.62
2023/01/18;12:13:31;38.81;46.00;100.00
2023/01/18;12:13:33;39.38;46.00;-6.25
2023/01/18;12:13:34;39.38;46.00;100.00
2023/01/18;12:13:35;39.88;46.00;3.75
2023/01/18;12:13:37;39.88;46.00;100.00
2023/01/18;12:13:41;40.69;46.00;-100.00
2023/01/18;12:13:55;41.44;46.00;-100.00
2023/01/18;12:13:57;41.31;46.00;100.00
2023/01/18;12:16:47;74.19;40.00;-100.00
2023/01/18;12:16:50;74.56;40.00;-100.00
2023/01/18;12:16:52;74.88;40.00;-100.00
2023/01/18;12:16:54;74.50;40.00;-100.00
2023/01/18;12:16:56;73.62;40.00;-100.00
2023/01/18;12:16:58;72.50;40.00;-100.00
2023/01/18;12:17:01;72.50;40.00;-100.00
2023/01/18;12:17:03;71.38;40.00;-100.00
2023/01/18;12:17:05;0.00;40.00;100.00
2023/01/18;12:17:08;68.94;40.00;-100.00
2023/01/18;12:17:10;67.94;40.00;-100.00
2023/01/18;12:17:12;67.00;40.00;-100.00
2023/01/18;12:17:20;63.62;40.00;100.00
2023/01/18;12:17:22;62.44;40.00;-100.00
2023/01/18;12:17:25;61.44;40.00;-100.00
2023/01/18;12:17:27;61.44;40.00;-100.00
2023/01/18;12:17:29;60.38;40.00;-100.00
2023/01/18;12:17:31;59.25;40.00;-100.00
2023/01/18;12:17:33;58.12;40.00;-100.00
2023/01/18;12:17:35;57.06;40.00;-100.00
2023/01/18;12:17:37;57.06;40.00;-100.00
2023/01/18;12:17:39;55.94;40.00;-48.12
2023/01/18;12:17:41;54.88;40.00;-41.25
2023/01/18;12:17:43;53.88;40.00;-36.25
2023/01/18;12:17:46;53.00;40.00;-60.00
2023/01/18;12:17:48;53.00;40.00;-100.00
2023/01/18;12:17:50;52.12;40.00;-33.75
2023/01/18;12:17:52;51.38;40.00;-61.25
2023/01/18;12:17:54;50.56;40.00;-11.88
2023/01/18;12:17:56;49.75;40.00;12.50
2023/01/18;12:17:58;49.75;40.00;-100.00
2023/01/18;12:18:00;48.94;40.00;36.88
2023/01/18;12:18:02;48.25;40.00;7.50
2023/01/18;12:18:04;47.56;40.00;28.12
2023/01/18;12:18:07;47.00;40.00;-5.00
2023/01/18;12:18:09;47.00;40.00;-100.00
2023/01/18;12:18:11;46.62;40.00;-68.75
2023/01/18;12:18:13;46.19;40.00;-30.62
2023/01/18;12:18:15;45.62;40.00;36.25
2023/01/18;12:18:17;44.94;40.00;100.00
2023/01/18;12:18:19;44.94;40.00;-100.00
2023/01/18;12:18:21;44.44;40.00;46.88
2023/01/18;12:18:23;44.00;40.00;35.00
2023/01/18;12:18:25;43.56;40.00;48.12
2023/01/18;12:18:28;43.06;40.00;88.12
2023/01/18;12:18:30;42.88;40.00;-31.25
2023/01/18;12:18:32;42.88;40.00;-100.00
2023/01/18;12:18:34;42.75;40.00;-52.50
2023/01/18;12:18:36;42.44;40.00;31.88
2023/01/18;12:18:38;41.88;40.00;100.00
2023/01/18;12:18:40;41.44;40.00;100.00
2023/01/18;12:18:42;41.44;40.00;-63.12
2023/01/18;12:18:44;41.12;40.00;71.25
2023/01/18;12:18:47;40.94;40.00;26.88
2023/01/18;12:18:49;40.62;40.00;86.25
2023/01/18;12:18:51;40.38;40.00;68.75
2023/01/18;12:18:53;40.38;40.00;-31.25
2023/01/18;12:19:24;40.88;40.00;-100.00
2023/01/18;12:19:26;40.88;40.00;-26.60
2023/01/18;12:19:29;40.88;40.00;-26.77
2023/01/18;12:19:31;40.69;40.00;53.71
2023/01/18;12:19:33;40.38;40.00;100.00
